CaptureEventID,Animal
ASG0009m0n,0
ASG0009m66,0
ASG0009m68,0
ASG0009m8v,0
ASG0009mcf,0
ASG0009mcq,1
ASG0009mfd,1
ASG0009mfe,0
ASG0009mll,0
ASG0009mm2,0
ASG0009mwb,1
ASG0009myk,1
ASG0009mzd,0
ASG0009n0t,0
ASG0009n5i,0
ASG0009n5l,0
ASG0009n65,0
ASG0009na4,0
ASG0009nc9,0
ASG0009njx,0
ASG0009nk6,0
ASG0009nnj,0
ASG0009nur,1
ASG0009nwl,1
ASG0009nyw,1
ASG0009o07,1
ASG0009o0y,1
ASG0009o1p,1
ASG0009oau,1
ASG0009ohg,0
ASG0009ol0,1
ASG0009ori,0
ASG0009ovx,0
ASG0009phn,1
ASG0009pmd,1
ASG0009pne,1
ASG0009pp2,0
ASG0009pr6,1
ASG0009pub,1
ASG0009pvi,1
ASG0009pxq,1
ASG0009q0m,1
ASG0009q2f,1
ASG0009q3f,1
ASG0009qcn,0
ASG0009qdo,0
ASG0009qf1,0
ASG0009qio,0
ASG0009qmg,0
ASG0009qms,0
ASG0009qya,1
ASG0009r1n,1
ASG0009r3w,1
ASG0009r6p,1
ASG0009rou,0
ASG0009rsf,0
ASG0009rva,0
ASG0009rw8,0
ASG0009s15,0
ASG0009s3z,0
ASG0009s67,0
ASG0009s7n,0
ASG0009si4,0
ASG0009sn1,0
ASG0009sr8,0
ASG0009sra,0
ASG0009su7,1
ASG0009syn,0
ASG0009szd,0
ASG0009t2l,1
ASG0009t34,0
ASG0009t5i,1
ASG0009t7r,0
ASG0009t98,0
ASG0009tb3,0
ASG0009thf,0
ASG0009tig,0
ASG0009tj8,0
ASG0009tjl,0
ASG0009tjw,0
ASG0009tk6,0
ASG0009tt1,0
ASG0009ttx,0
ASG0009tvv,0
ASG0009twz,0
ASG0009u4j,1
ASG0009u6v,1
ASG0009u7k,1
ASG0009ucu,0
ASG0009uef,1
ASG0009uft,1
ASG0009ugm,0
ASG0009uhh,0
ASG0009ui8,1
ASG0009ujm,0
ASG0009uku,1
ASG0009uou,1
ASG0009uoy,1
ASG0009upj,0
ASG0009uq8,1
ASG0009uyg,1
ASG0009uyz,1
ASG0009v07,0
ASG0009v45,1
ASG0009v4h,0
ASG0009v5l,1
ASG0009v5r,0
ASG0009v9u,1
ASG0009vbq,1
ASG0009vf6,1
ASG0009vfd,0
ASG0009vl0,1
ASG0009voq,1
ASG0009vqb,1
ASG0009vsn,0
ASG0009vvu,0
ASG0009w4v,1
ASG0009wav,0
ASG0009wbp,0
ASG0009whk,1
ASG0009wie,0
ASG0009wv8,1
ASG0009wwp,0
ASG0009x00,0
ASG0009x5w,0
ASG0009x5x,0
ASG0009x8n,0
ASG0009xcr,1
ASG0009xdf,0
ASG0009xo0,0
ASG0009xpz,0
ASG0009xz8,0
ASG0009y8k,0
ASG0009yb1,0
ASG0009yc3,0
ASG0009yfz,0
ASG0009ytp,0
ASG0009z0h,0
ASG0009z2r,0
ASG0009z3y,0
ASG0009z4p,0
ASG0009z9k,0
ASG0009zbo,0
ASG0009zbp,1
ASG0009zkv,0
ASG0009zln,0
ASG0009zpf,0
ASG000a027,0
ASG000a06s,0
ASG000a082,0
ASG000a0b4,0
ASG000a0cj,1
ASG000a0ik,0
ASG000a0l2,1
ASG000a0pf,0
ASG000a0tm,0
ASG000a0ws,0
ASG000a0zl,1
ASG000a0zs,0
ASG000a114,1
ASG000a11r,0
ASG000a12w,0
ASG000a1a3,1
ASG000a1f2,0
ASG000a1nl,1
ASG000a1ux,0
ASG000a1xn,0
ASG000a1za,0
ASG000a1zh,1
ASG000a22t,0
ASG000a24b,1
ASG000a271,1
ASG000a290,0
ASG000a2fl,0
ASG000a2fn,0
ASG000a2k5,0
ASG000a2pg,0
ASG000a2qd,0
ASG000a2r3,0
ASG000a2ti,0
ASG000a2vv,0
ASG000a2y3,0
ASG000a33g,0
ASG000a35m,0
ASG000a37t,0
ASG000a38y,1
ASG000a3jp,1
ASG000a3l7,1
ASG000a3pp,1
ASG000a49o,0
ASG000a4fx,1
ASG000a4hn,0
ASG000a4if,1
ASG000a4qe,0
ASG000a4tk,0
ASG000a4v2,0
ASG000a4xz,0
ASG000a50n,0
ASG000a51b,0
ASG000a58i,0
ASG000a5ay,0
ASG000a5gj,0
ASG000a5k8,0
ASG000a5rj,0
ASG000a5uo,0
ASG000a5ux,1
ASG000a5wb,1
ASG000a5x3,0
ASG000a5xh,0
ASG000a5y3,0
ASG000a632,0
ASG000a63u,0
ASG000a648,1
ASG000a69t,0
ASG000a6c3,1
ASG000a6d9,1
ASG000a6dm,0
ASG000a6dy,0
ASG000a6ed,0
ASG000a6ej,1
ASG000a6g3,0
ASG000a6hi,0
ASG000a6hx,0
ASG000a6kp,1
ASG000a6r2,1
ASG000a747,0
ASG000a74h,1
ASG000a7cp,1
ASG000a7e8,1
ASG000a7ef,0
ASG000a7er,0
ASG000a7eu,0
ASG000a7fq,0
ASG000a7gu,0
ASG000a7it,1
ASG000a7lv,0
ASG000a7rw,0
ASG000a7u2,1
ASG000a809,1
ASG000a821,1
ASG000a85t,0
ASG000a86y,0
ASG000a87c,0
ASG000a89w,0
ASG000a8b0,0
ASG000a8b2,0
ASG000a8jz,0
ASG000a8qq,1
ASG000a8sx,1
ASG000a8t2,1
ASG000a8ta,1
ASG000a953,0
ASG000a9db,0
ASG000a9hy,0
ASG000a9le,1
ASG000a9qn,0
ASG000a9xk,1
ASG000a9xo,1
ASG000aa0l,0
ASG000aa3c,0
ASG000aa4d,0
ASG000aa5l,1
ASG000aa9i,1
ASG000aaaj,0
ASG000aahd,0
ASG000aajy,1
ASG000aamy,0
ASG000aane,0
ASG000aao2,0
ASG000aaos,0
ASG000aapg,1
ASG000aapt,0
ASG000aax7,0
ASG000ab1q,0
ASG000ab1v,0
ASG000ab2j,0
ASG000ab7g,1
ASG000ab7v,1
ASG000ab8b,1
ASG000aba5,1
ASG000abaa,1
ASG000abcc,1
ASG000abdj,1
ASG000abgd,1
ASG000abgg,1
ASG000abjw,0
ASG000abjy,1
ASG000abrj,0
ASG000abtd,0
ASG000abu4,1
ASG000abuf,1
ASG000abyw,1
ASG000ac69,1
ASG000aca6,0
ASG000acj2,1
ASG000ack0,1
ASG000acla,1
ASG000aclt,1
ASG000acq6,1
ASG000actz,0
ASG000acut,1
ASG000acx2,0
ASG000acy3,0
ASG000ad0r,1
ASG000ad2o,0
ASG000ad4v,0
ASG000ad5k,0
ASG000ad5u,0
ASG000ad8k,0
ASG000ad8l,0
ASG000adch,0
ASG000adh2,0
ASG000adjk,0
ASG000adkk,0
ASG000advv,0
ASG000adxd,0
ASG000ae52,1
ASG000aeid,0
ASG000aekj,0
ASG000aeti,0
ASG000aevc,0
ASG000aex3,1
ASG000aey3,0
ASG000af0z,1
ASG000af2j,0
ASG000af2m,0
ASG000af4j,0
ASG000af51,0
ASG000af60,0
ASG000afco,0
ASG000aff7,1
ASG000affl,1
ASG000afgo,1
ASG000afgp,1
ASG000afio,1
ASG000afk2,1
ASG000afmq,1
ASG000afnb,1
ASG000afo6,1
ASG000afp7,1
ASG000afpa,1
ASG000aftr,1
ASG000afvq,0
ASG000afzk,1
ASG000ag27,1
ASG000ag2j,1
ASG000ag3d,1
ASG000ag3e,1
ASG000ag4w,0
ASG000ag9o,1
ASG000agcr,0
ASG000agfw,1
ASG000aghu,0
ASG000ago1,0
ASG000agoy,0
ASG000agsf,0
ASG000agtb,0
ASG000ah22,0
ASG000ah2u,0
ASG000ah6r,0
ASG000ah7g,0
ASG000ah7z,1
ASG000ah81,0
ASG000ah8b,0
ASG000ahaf,0
ASG000ahc9,0
ASG000ahde,0
ASG000ahet,0
ASG000ahg1,0
ASG000ahh4,0
ASG000ahj7,1
ASG000ahlo,0
ASG000ahm9,0
ASG000ahnm,1
ASG000ahns,0
ASG000ahpm,0
ASG000ahrd,0
ASG000ahs2,0
ASG000ahtb,0
ASG000ahxj,0
ASG000ahxt,1
ASG000ai0t,0
ASG000ai22,0
ASG000ai3f,1
ASG000ai6z,1
ASG000ai8e,1
ASG000ai95,1
ASG000ai99,1
ASG000ai9g,1
ASG000ai9l,1
ASG000ai9r,1
ASG000ai9x,1
ASG000aig4,0
ASG000aik5,0
ASG000aimp,1
ASG000ain7,1
ASG000ainr,0
ASG000ais6,0
ASG000aiyx,0
ASG000ajaf,0
ASG000ajao,0
ASG000ajfh,0
ASG000ajha,0
ASG000ajms,0
ASG000ajnu,1
ASG000ajsv,0
ASG000ajxc,0
ASG000ak3s,1
ASG000akjd,0
ASG000akko,0
ASG000aknc,1
ASG000akoj,1
ASG000akqi,0
ASG000akrk,0
ASG000akrs,1
ASG000akzc,1
ASG000al4x,1
ASG000al59,1
ASG000alab,1
ASG000alad,1
ASG000alal,1
ASG000albd,1
ASG000alej,1
ASG000alhf,1
ASG000alqe,1
ASG000alqw,1
ASG000alt5,1
ASG000aluz,1
ASG000alvl,1
ASG000alzb,1
ASG000alzh,0
ASG000am0k,0
ASG000am0q,1
ASG000am44,1
ASG000am7l,1
ASG000am8n,1
ASG000am8p,0
ASG000ambd,1
ASG000amcd,1
ASG000amda,1
ASG000amhl,1
ASG000ami7,1
ASG000amk9,0
ASG000amlm,1
ASG000ampd,1
ASG000amsk,1
ASG000amt5,1
ASG000amt8,1
ASG000amtm,1
ASG000amuc,1
ASG000an1k,1
ASG000an1r,0
ASG000an4v,1
ASG000an6l,1
ASG000an9t,1
ASG000angi,1
ASG000anhh,1
ASG000anmm,1
ASG000anmo,1
ASG000annk,1
ASG000anq3,1
ASG000anr0,0
ASG000anr3,1
ASG000anxl,1
ASG000anxw,1
ASG000ao0g,1
ASG000ao49,0
ASG000aoj2,1
ASG000aory,0
ASG000aotj,1
ASG000ap54,1
ASG000ap6f,0
ASG000apbo,0
ASG000apbv,0
ASG000apbw,1
ASG000apfs,1
ASG000apgt,0
ASG000apin,0
ASG000apiq,0
ASG000apme,0
ASG000apnc,0
ASG000apsl,0
ASG000aqa2,1
ASG000aqd2,1
ASG000aqh0,0
ASG000aqhh,0
ASG000aqjl,0
ASG000aqkt,0
ASG000aqqr,0
ASG000aqua,0
ASG000aqw6,0
ASG000ar6a,0
ASG000ar9m,0
ASG000ari6,0
ASG000ari8,0
ASG000arqw,0
ASG000arvk,0
ASG000as3l,0
ASG000as3x,0
ASG000as5r,0
ASG000as7l,0
ASG000ase5,1
ASG000ase8,0
ASG000asfv,1
ASG000asig,1
ASG000asim,0
ASG000asiz,1
ASG000asl3,1
ASG000asls,0
ASG000asrr,1
ASG000assb,1
ASG000aswg,1
ASG000asyg,1
ASG000at1p,1
ASG000at23,1
ASG000at6x,1
ASG000atbg,1
ASG000atc8,1
ASG000atd2,1
ASG000atdx,1
ASG000atgm,1
ASG000ath9,1
ASG000atlr,1
ASG000atma,1
ASG000atna,1
ASG000atnz,0
ASG000atoo,1
ASG000atuq,1
ASG000atv4,0
ASG000atve,1
ASG000atw7,1
ASG000atwe,0
ASG000atwo,0
ASG000atyz,1
ASG000au2b,1
ASG000auau,1
ASG000aufg,1
ASG000auh7,1
ASG000aulu,1
ASG000aurh,1
ASG000auuw,1
ASG000auvp,0
ASG000auwd,0
ASG000av10,0
ASG000av90,0
ASG000avbt,0
ASG000avcb,0
ASG000avcw,1
ASG000ave7,1
ASG000avl0,0
ASG000avm1,0
ASG000avmm,0
ASG000avqt,1
ASG000avs2,0
ASG000avtd,0
ASG000avuw,0
ASG000avy4,0
ASG000avyr,0
ASG000aw0c,0
ASG000aw1n,0
ASG000aw1x,1
ASG000aw2w,0
ASG000aw36,0
ASG000aw3g,0
ASG000aw7d,1
ASG000aw9y,0
ASG000aw9z,0
ASG000awgw,1
ASG000awqj,1
ASG000awt8,1
ASG000aww0,1
ASG000aww1,1
ASG000awwk,1
ASG000awxu,1
ASG000awyj,1
ASG000awz0,1
ASG000awzb,1
ASG000awzg,1
ASG000ax0h,1
ASG000ax1x,1
ASG000ax2n,1
ASG000ax44,1
ASG000axag,1
ASG000axb6,1
ASG000axby,0
ASG000axg0,0
ASG000axmh,0
ASG000axno,0
ASG000axsp,1
ASG000axzp,0
ASG000ay02,1
ASG000ay9a,1
ASG000ay9y,0
ASG000ayih,0
ASG000ayp5,1
ASG000ayqp,1
ASG000ayt0,1
ASG000ayuy,1
ASG000aywj,1
ASG000ayws,1
ASG000az56,1
ASG000az6a,1
ASG000az7c,1
ASG000az7j,1
ASG000az8w,1
ASG000az9i,1
ASG000azav,1
ASG000azbt,1
ASG000azcb,1
ASG000azf0,1
ASG000azje,0
ASG000azm1,0
ASG000aznu,1
ASG000azz9,0
ASG000b01s,0
ASG000b02t,0
ASG000b05p,0
ASG000b0aw,1
ASG000b0ee,1
ASG000b0ft,1
ASG000b0h1,1
ASG000b0hy,1
ASG000b0j1,1
ASG000b0l3,1
ASG000b0lc,1
ASG000b0lf,1
ASG000b0lh,1
ASG000b0o0,1
ASG000b0oe,1
ASG000b0om,1
ASG000b0q2,0
ASG000b0rj,1
ASG000b0su,1
ASG000b0v5,1
ASG000b0zi,1
ASG000b101,1
ASG000b111,1
ASG000b11j,1
ASG000b13q,1
ASG000b16c,1
ASG000b16r,1
ASG000b17d,1
ASG000b1fi,1
ASG000b1gw,1
ASG000b1h7,1
ASG000b1hp,1
ASG000b1l3,0
ASG000b1o2,1
ASG000b1pz,1
ASG000b1t0,1
ASG000b1tn,1
ASG000b1zx,1
ASG000b218,0
ASG000b228,0
ASG000b239,1
ASG000b23w,1
ASG000b262,1
ASG000b26p,1
ASG000b26q,1
ASG000b277,0
ASG000b27m,1
ASG000b286,1
ASG000b288,1
ASG000b28c,1
ASG000b28d,0
ASG000b290,1
ASG000b29w,1
ASG000b2ae,1
ASG000b2cg,1
ASG000b2dn,1
ASG000b2k0,1
ASG000b2kx,1
ASG000b2nz,1
ASG000b2rg,1
ASG000b2ve,1
ASG000b2zj,1
ASG000b319,1
ASG000b331,1
ASG000b338,0
ASG000b355,1
ASG000b371,1
ASG000b38l,1
ASG000b3du,1
ASG000b3fr,1
ASG000b3lu,1
ASG000b3oc,1
ASG000b3p6,1
ASG000b3pf,1
ASG000b3q6,1
ASG000b3qd,1
ASG000b3sz,0
ASG000b3tf,0
ASG000b415,0
ASG000b41b,0
ASG000b49h,0
ASG000b4au,0
ASG000b4er,0
ASG000b4ib,0
ASG000b4k1,0
ASG000b4la,0
ASG000b4mn,0
ASG000b4ot,1
ASG000b4xj,0
ASG000b553,1
ASG000b581,0
ASG000b58u,0
ASG000b5aa,0
ASG000b5al,1
ASG000b5ft,1
ASG000b5gl,1
ASG000b5h3,1
ASG000b5hy,1
ASG000b5mp,1
ASG000b5mv,1
ASG000b5o3,1
ASG000b5q5,1
ASG000b5rb,0
ASG000b5rs,1
ASG000b5u5,1
ASG000b5w9,0
ASG000b5xl,1
ASG000b5z7,1
ASG000b62f,1
ASG000b646,1
ASG000b655,1
ASG000b675,1
ASG000b682,0
ASG000b6dw,0
ASG000b6qm,0
ASG000b6tf,0
ASG000b6u7,0
ASG000b719,0
ASG000b76r,0
ASG000b797,0
ASG000b7ay,0
ASG000b7cc,0
ASG000b7cv,0
ASG000b7e8,0
ASG000b7m2,0
ASG000b7rn,0
ASG000b7ry,0
ASG000b7x3,1
ASG000b89i,0
ASG000b8b9,0
ASG000b8hc,0
ASG000b8ic,1
ASG000b8k7,1
ASG000b8n6,1
ASG000b8om,0
ASG000b8v5,0
ASG000b8xl,0
ASG000b8zb,0
ASG000b9dt,0
ASG000b9jo,0
ASG000b9nj,0
ASG000ba0e,0
ASG000ba2g,0
ASG000ba4e,0
ASG000badq,1
ASG000bap2,0
ASG000basz,0
ASG000batu,1
ASG000bav4,0
ASG000bavj,1
ASG000bazz,0
ASG000bb20,0
ASG000bb2z,0
ASG000bb9s,1
ASG000bbdf,1
ASG000bblf,0
ASG000bbm9,0
ASG000bbmk,0
ASG000bbrh,0
ASG000bbt9,1
ASG000bc11,1
ASG000bc3p,1
ASG000bc5w,1
ASG000bcb1,1
ASG000bcb5,1
ASG000bcei,1
ASG000bcfa,1
ASG000bcfl,1
ASG000bckz,0
ASG000bclx,1
ASG000bco2,0
ASG000bcs6,1
ASG000bcsl,0
ASG000bd2o,1
ASG000bd5n,1
ASG000bdc4,0
ASG000bdel,0
ASG000bdgu,1
ASG000bdhg,1
ASG000bdix,0
ASG000bdlk,1
ASG000bdme,1
ASG000bdsg,0
ASG000bdvp,0
ASG000bdyw,1
ASG000bdz6,1
ASG000be1w,1
ASG000be33,1
ASG000be36,1
ASG000be3c,1
ASG000be6i,1
ASG000be7e,1
ASG000be7n,1
ASG000be94,1
ASG000be9q,1
ASG000bebu,1
ASG000bedf,1
ASG000beek,1
ASG000befv,1
ASG000beis,1
ASG000beqe,1
ASG000besy,0
ASG000bet6,1
ASG000bezq,1
ASG000bf9w,1
ASG000bfb8,1
ASG000bfcs,1
ASG000bfcy,1
ASG000bfdc,1
ASG000bfj8,1
ASG000bfkb,1
ASG000bfln,1
ASG000bfqe,1
ASG000bfr0,1
ASG000bfrh,1
ASG000bfs0,1
ASG000bfve,0
ASG000bfxu,0
ASG000bfzq,1
ASG000bg0v,0
ASG000bg3c,0
ASG000bge7,0
ASG000bggr,0
ASG000bgkf,0
ASG000bgm2,1
ASG000bgmk,1
ASG000bgof,1
ASG000bgq9,1
ASG000bgt1,1
ASG000bgt9,1
ASG000bgu1,1
ASG000bgvj,1
ASG000bh1m,1
ASG000bh3j,1
ASG000bh6h,1
ASG000bh6k,1
ASG000bh8g,1
ASG000bhay,1
ASG000bhb3,1
ASG000bhb6,1
ASG000bhcq,0
ASG000bhdg,1
ASG000bhh1,0
ASG000bhhv,0
ASG000bhip,0
ASG000bhod,0
ASG000bhre,1
ASG000bhvb,0
ASG000bhvo,0
ASG000bhw7,0
ASG000bhww,0
ASG000bhzd,0
ASG000bi2t,1
ASG000bi6o,1
ASG000bidi,1
ASG000bifg,1
ASG000bihx,0
ASG000bil4,1
ASG000biub,1
ASG000biuc,1
ASG000biv8,1
ASG000bivx,1
ASG000biwd,1
ASG000bixs,1
ASG000bj08,1
ASG000bj35,1
ASG000bj5c,0
ASG000bj7y,1
ASG000bj8p,1
ASG000bj91,1
ASG000bjab,1
ASG000bjan,1
ASG000bjax,1
ASG000bjaz,1
ASG000bjcg,1
ASG000bjcp,1
ASG000bjde,1
ASG000bjuz,0
ASG000bjxp,0
ASG000bk6d,0
ASG000bkbw,1
ASG000bkcf,1
ASG000bkdm,0
ASG000bkha,1
ASG000bkj3,1
ASG000bkjg,1
ASG000bkk1,0
ASG000bkq5,1
ASG000bksx,0
ASG000bkub,1
ASG000bkve,1
ASG000bl12,1
ASG000bl1z,1
ASG000bl3x,0
ASG000bl5e,1
ASG000blhk,0
ASG000blk4,1
ASG000bln7,1
ASG000blsx,1
ASG000bltg,1
ASG000bltj,0
ASG000bltt,1
ASG000blud,1
ASG000blwt,1
ASG000blww,1
ASG000blxn,1
ASG000blza,1
ASG000bm1a,1
ASG000bm1k,1
ASG000bm3z,0
ASG000bm4p,1
ASG000bm72,0
ASG000bm85,0
ASG000bm8d,0
ASG000bm8l,0
ASG000bm9h,0
ASG000bmem,1
ASG000bmtx,0
ASG000bmuc,0
ASG000bn2b,0
ASG000bn5p,0
ASG000bng2,0
ASG000bnin,0
ASG000bniv,1
ASG000bnko,0
ASG000bnl7,0
ASG000bnmx,1
ASG000bnul,1
ASG000bnun,1
ASG000bnur,1
ASG000bnzn,1
ASG000bo01,0
ASG000bo2j,1
ASG000bo3r,1
ASG000bo3z,1
ASG000bo5v,1
ASG000bo6s,1
ASG000bo9f,1
ASG000boac,1
ASG000bobl,1
ASG000bocs,1
ASG000bocw,1
ASG000bodr,1
ASG000bofb,0
ASG000bohj,0
ASG000bohr,0
ASG000boku,0
ASG000bopy,1
ASG000borl,0
ASG000bosw,0
ASG000bovo,0
ASG000bow1,0
ASG000bp80,1
ASG000bp9i,1
ASG000bpby,1
ASG000bpd9,1
ASG000bpfl,0
ASG000bpkv,0
ASG000bpr3,0
ASG000bps8,0
ASG000bpv2,1
ASG000bpy4,0
ASG000bq1x,0
ASG000bq4f,0
ASG000bq9y,0
ASG000bqcx,0
ASG000bqdo,0
ASG000bqli,0
ASG000bqvq,0
ASG000bqxu,1
ASG000br89,0
ASG000brak,0
ASG000brj8,0
ASG000brsa,0
ASG000brtj,0
ASG000brv1,0
ASG000brvb,0
ASG000bs1a,0
ASG000bs2y,0
ASG000bs7d,0
ASG000bsfr,0
ASG000bsgb,0
ASG000bsr8,0
ASG000bt02,0
ASG000bt32,0
ASG000btb6,0
ASG000btbu,0
ASG000bte2,0
ASG000btk0,1
ASG000btov,0
ASG000btun,1
ASG000btz5,1
ASG000bu04,0
ASG000bu20,0
ASG000bu3w,0
ASG000bu5d,0
ASG000bu5w,0
ASG000buav,0
ASG000bub7,0
ASG000buf9,0
ASG000bufc,1
ASG000buhi,0
ASG000buhw,0
ASG000buk8,0
ASG000buuu,0
ASG000bv8e,1
ASG000bvd3,0
ASG000bvf0,1
ASG000bvf7,1
ASG000bvg6,1
ASG000bvst,0
ASG000bvtn,0
ASG000bvzo,0
ASG000bvzy,0
ASG000bw02,0
ASG000bw5m,0
ASG000bw8i,0
ASG000bwbq,0
ASG000bwdy,0
ASG000bwgs,0
ASG000bwij,0
ASG000bwjn,0
ASG000bwkf,0
ASG000bwkm,0
ASG000bwno,0
ASG000bwqd,1
ASG000bwqh,0
ASG000bwzi,0
ASG000bx41,0
ASG000bx64,1
ASG000bx6n,0
ASG000bxb9,0
ASG000bxbn,1
ASG000bxfp,0
ASG000bxho,0
ASG000bxnb,1
ASG000bxoq,1
ASG000bxor,1
ASG000bxu4,1
ASG000bxwv,1
ASG000bxwy,1
ASG000bxx2,1
ASG000bxx3,1
ASG000bxx7,1
ASG000bxyi,1
ASG000bxze,1
ASG000bxzl,1
ASG000by10,1
ASG000by2d,1
ASG000by39,1
ASG000by4g,1
ASG000by6i,1
ASG000by7j,1
ASG000by8v,1
ASG000by96,1
ASG000by9x,1
ASG000bydf,1
ASG000byhm,1
ASG000byj3,1
ASG000byjg,1
ASG000bz89,0
ASG000bz8l,0
ASG000bzcu,1
ASG000bzde,1
ASG000bzdt,1
ASG000bzfk,1
ASG000bzgd,1
ASG000bzi5,1
ASG000bzjd,0
ASG000bzje,1
ASG000bznu,1
ASG000bzo8,1
ASG000bzoz,1
ASG000bzpu,1
ASG000bzrk,1
ASG000bzsk,1
ASG000bzuf,0
ASG000bzyi,1
ASG000bzzm,1
ASG000c012,1
ASG000c02r,1
ASG000c042,1
ASG000c04c,1
ASG000c059,1
ASG000c07i,1
ASG000c09a,1
ASG000c09c,0
ASG000c0b5,1
ASG000c0cq,1
ASG000c0e3,1
ASG000c0ev,1
ASG000c0fo,1
ASG000c0hg,1
ASG000c0ie,1
ASG000c0nl,0
ASG000c0tg,0
ASG000c0wz,0
ASG000c15b,0
ASG000c1ed,0
ASG000c1ef,0
ASG000c1fw,0
ASG000c1k5,0
ASG000c1l4,0
ASG000c1lm,0
ASG000c1pa,0
ASG000c1tk,0
ASG000c20u,0
ASG000c2ab,0
ASG000c2cr,0
ASG000c2hh,1
ASG000c2kd,0
ASG000c2kr,0
ASG000c2ls,0
ASG000c2pu,1
ASG000c2qn,0
ASG000c2r6,1
ASG000c2v3,1
ASG000c301,1
ASG000c31k,0
ASG000c33c,1
ASG000c36k,1
ASG000c399,1
ASG000c3al,1
ASG000c3fx,1
ASG000c3g1,0
ASG000c3gm,1
ASG000c3hs,1
ASG000c3jw,1
ASG000c3o1,0
ASG000c3q2,1
ASG000c3qk,0
ASG000c3t3,0
ASG000c3t6,0
ASG000c3y1,0
ASG000c42x,1
ASG000c45q,0
ASG000c468,1
ASG000c494,0
ASG000c4c7,1
ASG000c4hc,1
ASG000c4lv,0
ASG000c4n3,1
ASG000c4q0,1
ASG000c4rl,1
ASG000c4t4,1
ASG000c4te,1
ASG000c4vr,1
ASG000c4w8,1
ASG000c4wk,1
ASG000c4xp,0
ASG000c4xt,1
ASG000c4yt,1
ASG000c4z7,1
ASG000c52o,0
ASG000c52z,1
ASG000c537,1
ASG000c57g,1
ASG000c59x,0
ASG000c5ah,0
ASG000c5bd,0
ASG000c5ey,0
ASG000c5ia,0
ASG000c5ww,0
ASG000c65g,0
ASG000c67u,0
ASG000c6dw,0
ASG000c6ev,0
ASG000c6h7,0
ASG000c6j4,0
ASG000c6n2,0
ASG000c6ps,0
ASG000c6t0,0
ASG000c6z7,0
ASG000c77w,1
ASG000c7e0,1
ASG000c7e4,1
ASG000c7eg,1
ASG000c7fz,1
ASG000c7hi,1
ASG000c7ih,1
ASG000c7jg,1
ASG000c7ku,1
ASG000c7l7,1
ASG000c7nk,1
ASG000c7u4,1
ASG000c7wh,1
ASG000c7xu,0
ASG000c7yl,1
ASG000c84n,1
ASG000c85r,1
ASG000c864,1
ASG000c87u,1
ASG000c88q,1
ASG000c89w,1
ASG000c8ef,1
ASG000c8fi,1
ASG000c8iu,0
ASG000c8ne,1
ASG000c8nz,1
ASG000c8ol,0
ASG000c8tr,1
ASG000c8tv,0
ASG000c8w5,1
ASG000c8y0,1
ASG000c90o,1
ASG000c92q,0
ASG000c93b,1
ASG000c964,0
ASG000c97l,1
ASG000c992,1
ASG000c99q,1
ASG000c9cd,1
ASG000c9cs,1
ASG000c9gt,1
ASG000c9gx,1
ASG000c9iq,1
ASG000c9j6,1
ASG000c9kg,1
ASG000c9l4,1
ASG000c9mz,1
ASG000c9nm,1
ASG000c9t0,0
ASG000c9tx,0
ASG000c9vy,0
ASG000c9zb,0
ASG000ca05,1
ASG000ca41,0
ASG000ca4c,0
ASG000caaf,0
ASG000cahv,0
ASG000calk,0
ASG000cati,0
ASG000cayx,0
ASG000cb1v,0
ASG000cbe8,0
ASG000cbum,1
ASG000cbxc,1
ASG000cbxu,1
ASG000cby1,1
ASG000cc0y,1
ASG000cc2s,1
ASG000cc3b,1
ASG000cc5r,1
ASG000cc9v,0
ASG000ccaq,0
ASG000ccb8,0
ASG000ccbk,1
ASG000ccoe,0
ASG000ccqb,0
ASG000ccrn,0
ASG000ccx6,0
ASG000ccyi,0
ASG000ccyv,0
ASG000cd0g,0
ASG000cd7b,0
ASG000cd7c,0
ASG000cd8u,0
ASG000cdaa,0
ASG000cdjx,1
ASG000cdk0,0
ASG000cdl7,0
ASG000cdlg,0
ASG000cdpx,1
ASG000cdpz,1
ASG000cdql,1
ASG000cdrf,1
ASG000cds5,1
ASG000cdsj,1
ASG000ce16,1
ASG000ce4o,1
ASG000ce9i,0
ASG000cegi,0
ASG000cegn,1
ASG000ceh9,0
ASG000ces5,1
ASG000cesx,1
ASG000ceu3,1
ASG000ceva,1
ASG000cex2,1
ASG000cexi,1
ASG000ceyr,1
ASG000cf1a,1
ASG000cf3l,0
ASG000cf7d,1
ASG000cfi8,0
ASG000cfnz,1
ASG000cg37,0
ASG000ci37,0
ASG000ci86,1
ASG000cicm,1
ASG000cin2,1
ASG000cin9,0
ASG000cipm,0
ASG000cipo,1
ASG000cir2,1
ASG000cirb,1
ASG000cirg,0
ASG000ciyt,1
ASG000cj45,1
ASG000cj5i,1
ASG000cj6t,1
ASG000cj6w,1
ASG000cj78,1
ASG000cj85,1
ASG000cj9r,1
ASG000cjbm,1
ASG000cjj1,1
ASG000cjj6,1
ASG000cjj8,1
ASG000cjjo,1
ASG000cjkg,1
ASG000cjl7,1
ASG000cjm6,1
ASG000cjmd,1
ASG000cjmu,1
ASG000cjo0,1
ASG000cjrp,0
ASG000cjwu,1
ASG000cjxl,1
ASG000cjya,1
ASG000cjzm,1
ASG000ck1f,1
ASG000ck4d,1
ASG000ck6e,1
ASG000ck7a,1
ASG000ck81,1
